Price,Journey_month,Journey_day,Dep_Time_hours,Dep_Time_mins,Arrival_Time_hours,Arrival_Time_mins,Duration_hours,Duration_minutes,Duration_total_minutes,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai,Airline label,Destination label,Total_Stops_label
3943.0,6,21,4,0,6,50,2,50,170,1,0,0,0,0,3,4,0
10262.0,6,27,10,0,19,0,9,0,540,0,0,1,0,0,4,1,1
10844.0,6,6,21,10,9,20,12,10,730,0,1,0,0,0,4,0,1
7229.0,6,9,19,50,22,50,3,0,180,1,0,0,0,0,4,4,0
3898.0,6,15,7,45,10,40,2,55,175,1,0,0,0,0,2,4,0
17234.0,3,3,19,15,4,25,9,10,550,0,0,1,0,0,4,1,1
6015.0,5,15,5,35,8,50,3,15,195,0,0,1,0,0,3,1,0
7931.0,3,6,14,10,17,10,3,0,180,0,0,1,0,0,1,1,0
11134.0,3,24,21,10,8,10,11,0,660,0,1,0,0,0,4,0,1
4823.0,6,27,8,30,11,20,2,50,170,1,0,0,0,0,3,4,0
11270.0,6,6,21,25,12,35,15,10,910,0,0,1,0,0,4,1,2
4106.0,4,3,7,25,13,35,6,10,370,0,0,1,0,0,2,1,1
4423.0,4,21,21,15,0,15,3,0,180,1,0,0,0,0,3,4,0
2754.0,4,3,19,5,20,35,1,30,90,0,0,0,0,1,3,2,0
10262.0,6,27,16,0,19,0,27,0,1620,0,0,1,0,0,4,1,1
12534.0,6,9,7,0,5,25,22,25,1345,0,1,0,0,0,1,0,2
10791.0,6,24,10,20,19,0,8,40,520,0,0,1,0,0,6,1,1
16736.0,3,6,8,55,23,0,14,5,845,1,0,0,0,0,4,4,1
13381.0,5,21,20,15,19,15,23,0,1380,0,0,1,0,0,1,1,2
6494.0,3,27,11,55,21,20,9,25,565,0,0,1,0,0,3,1,2
11789.0,6,12,10,20,19,0,8,40,520,0,0,1,0,0,6,1,1
4804.0,6,24,21,25,0,5,2,40,160,0,1,0,0,0,3,0,0
12717.0,6,6,10,0,19,0,9,0,540,0,0,1,0,0,6,1,1
11134.0,3,24,21,10,9,15,12,5,725,0,1,0,0,0,4,0,1
7229.0,5,12,8,20,11,20,3,0,180,1,0,0,0,0,4,4,0
8586.0,5,15,20,0,8,15,12,15,735,0,1,0,0,0,4,0,1
12182.0,6,15,13,15,19,15,30,0,1800,0,0,1,0,0,1,1,2
12192.0,6,9,7,0,19,0,12,0,720,0,0,1,0,0,6,1,1
3597.0,5,18,8,20,10,35,2,15,135,0,0,0,1,0,8,3,0
14781.0,5,15,8,25,18,15,9,50,590,0,1,0,0,0,4,0,1
10975.0,5,21,9,45,9,25,23,40,1420,0,0,1,0,0,1,1,2
10844.0,5,21,18,55,16,20,21,25,1285,0,1,0,0,0,4,0,1
9100.0,3,27,7,30,19,15,11,45,705,0,0,1,0,0,6,1,1
12524.0,6,3,8,45,19,0,10,15,615,0,0,1,0,0,6,1,1
6460.0,3,21,8,45,13,15,4,30,270,0,0,1,0,0,8,1,1
4049.0,6,3,6,25,7,55,1,30,90,0,0,0,0,1,3,2,0
13977.0,3,9,0,20,7,40,7,20,440,0,0,1,0,0,6,1,1
4667.0,5,1,11,40,13,55,2,15,135,0,0,0,1,0,1,3,0
8372.0,3,1,7,0,18,25,11,25,685,1,0,0,0,0,4,4,1
5406.0,4,1,18,15,12,35,18,20,1100,0,0,1,0,0,4,1,1
3175.0,3,18,16,55,18,25,1,30,90,0,0,0,0,1,3,2,0
9646.0,5,18,9,45,16,10,6,25,385,0,0,1,0,0,6,1,1
7933.0,6,15,9,0,21,0,12,0,720,0,0,1,0,0,6,1,1
6961.0,6,3,17,0,19,45,2,45,165,1,0,0,0,0,1,4,0
4668.0,6,18,7,0,9,40,2,40,160,1,0,0,0,0,10,4,0
15129.0,5,18,13,25,12,35,23,10,1390,0,0,1,0,0,4,1,2
3841.0,6,1,6,55,9,30,2,35,155,0,1,0,0,0,8,0,0
8879.0,5,18,8,0,19,15,11,15,675,0,0,1,0,0,1,1,1
5277.0,6,9,22,5,0,25,2,20,140,0,0,0,1,0,3,3,0
2050.0,4,1,21,5,22,25,1,20,80,0,0,0,0,1,1,2,0
11323.0,6,9,22,40,10,40,12,0,720,0,1,0,0,0,0,0,1
8576.0,5,9,16,50,18,30,25,40,1540,0,1,0,0,0,1,0,1
12373.0,5,18,11,30,4,25,16,55,1015,0,0,1,0,0,4,1,1
3841.0,5,9,6,55,9,30,2,35,155,0,1,0,0,0,8,0,0
10844.0,5,24,20,0,23,35,27,35,1655,0,1,0,0,0,4,0,1
8372.0,3,1,22,50,9,30,10,40,640,1,0,0,0,0,4,4,1
6144.0,3,3,6,0,8,45,2,45,165,1,0,0,0,0,3,4,0
2754.0,3,18,12,0,13,25,1,25,85,0,0,0,0,1,3,2,0
15077.0,3,6,9,10,19,15,10,5,605,0,0,1,0,0,6,1,1
13014.0,6,9,5,30,19,0,13,30,810,0,0,1,0,0,4,1,2
8330.0,5,9,17,10,1,30,8,20,500,0,0,1,0,0,3,1,1
10953.0,5,9,20,25,10,55,14,30,870,0,1,0,0,0,4,0,1
5830.0,4,15,8,45,13,15,4,30,270,0,0,1,0,0,8,1,1
3943.0,4,27,22,10,1,0,2,50,170,1,0,0,0,0,3,4,0
10262.0,6,27,8,0,19,0,11,0,660,0,0,1,0,0,4,1,1
3847.0,3,27,17,15,19,45,2,30,150,0,1,0,0,0,8,0,0
15147.0,3,6,6,0,15,30,9,30,570,0,0,1,0,0,6,1,1
6741.0,4,18,6,0,9,10,3,10,190,0,0,1,0,0,10,1,0
4545.0,3,9,0,40,3,25,2,45,165,1,0,0,0,0,3,4,0
4823.0,5,27,16,55,19,55,3,0,180,1,0,0,0,0,3,4,0
8016.0,6,3,19,50,22,50,3,0,180,1,0,0,0,0,4,4,0
8610.0,5,9,7,10,18,50,11,40,700,0,1,0,0,0,10,0,1
14388.0,5,21,14,5,4,40,14,35,875,0,1,0,0,0,4,0,1
3898.0,6,1,20,55,23,40,2,45,165,1,0,0,0,0,2,4,0
2754.0,4,1,19,5,20,35,1,30,90,0,0,0,0,1,3,2,0
6117.0,5,6,19,0,4,40,9,40,580,0,1,0,0,0,1,0,1
11982.0,6,3,17,45,20,5,2,20,140,0,0,0,1,0,10,3,0
8309.0,5,18,10,35,19,15,8,40,520,0,0,1,0,0,6,1,1
15603.0,3,6,13,0,1,35,12,35,755,0,0,1,0,0,6,1,1
8372.0,3,1,11,40,18,25,6,45,405,1,0,0,0,0,4,4,1
2017.0,6,18,22,45,0,15,1,30,90,0,0,0,0,1,8,2,0
9270.0,3,21,10,45,18,50,32,5,1925,0,0,1,0,0,4,1,2
6412.0,6,15,14,20,22,30,8,10,490,0,0,1,0,0,3,1,1
5073.0,4,3,10,35,15,35,5,0,300,0,0,1,0,0,3,1,1
14714.0,6,6,10,0,4,25,18,25,1105,0,0,1,0,0,4,1,1
5636.0,5,21,7,15,12,30,5,15,315,0,0,1,0,0,3,1,1
15129.0,5,21,23,5,4,25,29,20,1760,0,0,1,0,0,4,1,2
4823.0,6,3,18,55,21,50,2,55,175,1,0,0,0,0,3,4,0
13875.0,3,6,4,45,18,50,14,5,845,0,0,1,0,0,6,1,1
15077.0,3,6,6,40,19,15,12,35,755,0,0,1,0,0,6,1,1
12898.0,5,21,2,15,4,25,26,10,1570,0,0,1,0,0,4,1,1
3841.0,6,9,9,0,11,25,2,25,145,0,1,0,0,0,8,0,0
7229.0,6,1,18,55,22,0,3,5,185,1,0,0,0,0,4,4,0
14151.0,5,12,9,35,10,55,25,20,1520,0,1,0,0,0,4,0,1
4174.0,6,9,17,10,19,40,2,30,150,0,1,0,0,0,8,0,0
7171.0,6,21,17,0,19,45,2,45,165,1,0,0,0,0,1,4,0
3603.0,3,21,2,30,4,0,1,30,90,0,0,0,0,1,3,2,0
8001.0,3,3,6,0,9,10,3,10,190,0,0,1,0,0,10,1,0
4804.0,6,12,9,35,12,20,2,45,165,0,1,0,0,0,3,0,0
3597.0,5,9,9,45,12,0,2,15,135,0,0,0,1,0,8,3,0
12534.0,5,18,8,20,20,25,12,5,725,0,1,0,0,0,1,0,2
7229.0,4,21,11,10,14,5,2,55,175,1,0,0,0,0,4,4,0
10919.0,6,1,6,45,4,25,21,40,1300,0,0,1,0,0,4,1,2
10546.0,5,9,7,5,21,0,13,55,835,0,0,1,0,0,6,1,1
14781.0,5,12,6,30,16,20,9,50,590,0,1,0,0,0,4,0,1
10844.0,5,18,14,5,23,35,9,30,570,0,1,0,0,0,4,0,1
15078.0,3,6,9,0,15,30,6,30,390,0,0,1,0,0,6,1,1
5615.0,3,9,23,25,2,10,2,45,165,1,0,0,0,0,0,4,0
6113.0,3,15,11,40,14,35,2,55,175,1,0,0,0,0,2,4,0
9663.0,6,9,18,55,4,40,9,45,585,0,1,0,0,0,4,0,1
5264.0,6,12,8,45,13,15,4,30,270,0,0,1,0,0,8,1,1
14781.0,5,6,8,25,18,15,9,50,590,0,1,0,0,0,4,0,1
14815.0,3,6,8,55,7,40,22,45,1365,1,0,0,0,0,4,4,1
3419.0,4,3,0,30,3,25,2,55,175,1,0,0,0,0,3,4,0
8722.0,3,15,20,55,23,50,2,55,175,1,0,0,0,0,2,4,0
5073.0,4,1,7,35,12,10,4,35,275,0,0,1,0,0,3,1,1
14178.0,6,9,6,30,4,40,22,10,1330,0,1,0,0,0,4,0,1
5912.0,4,24,17,5,22,15,5,10,310,0,0,1,0,0,3,1,1
13029.0,5,18,9,40,12,35,26,55,1615,0,0,1,0,0,4,1,2
7229.0,6,6,18,55,22,0,3,5,185,1,0,0,0,0,4,4,0
10929.0,3,27,19,10,19,45,24,35,1475,0,0,1,0,0,4,1,2
5406.0,4,1,16,0,12,35,20,35,1235,0,0,1,0,0,4,1,1
7503.0,5,15,9,15,21,0,11,45,705,0,0,1,0,0,3,1,1
6015.0,4,18,14,20,17,35,3,15,195,0,0,1,0,0,3,1,0
4823.0,5,12,16,55,19,55,3,0,180,1,0,0,0,0,3,4,0
6955.0,3,21,22,0,10,50,12,50,770,1,0,0,0,0,1,4,1
12898.0,5,21,18,15,19,0,24,45,1485,0,0,1,0,0,4,1,1
4377.0,3,9,22,20,1,10,2,50,170,1,0,0,0,0,3,4,0
6094.0,4,24,14,10,17,10,3,0,180,0,0,1,0,0,1,1,0
11516.0,4,1,5,50,23,15,17,25,1045,0,1,0,0,0,1,0,2
4423.0,5,1,13,0,15,50,2,50,170,1,0,0,0,0,3,4,0
19907.0,3,6,16,50,4,25,35,35,2135,0,0,1,0,0,4,1,2
2385.0,3,15,5,45,7,5,1,20,80,0,0,0,0,1,8,2,0
3419.0,6,18,0,25,3,15,2,50,170,1,0,0,0,0,3,4,0
7005.0,6,27,8,45,21,0,12,15,735,0,0,1,0,0,6,1,1
8907.0,6,9,9,45,23,0,13,15,795,0,0,1,0,0,1,1,1
12681.0,4,1,16,30,16,20,23,50,1430,0,1,0,0,0,4,0,1
7198.0,6,6,17,0,1,30,8,30,510,0,0,1,0,0,6,1,1
12373.0,5,9,14,0,4,25,14,25,865,0,0,1,0,0,4,1,1
6795.0,6,9,11,40,1,30,13,50,830,0,0,1,0,0,6,1,1
2754.0,5,1,19,5,20,35,1,30,90,0,0,0,0,1,3,2,0
7276.0,3,15,13,20,16,10,2,50,170,1,0,0,0,0,1,4,0
12898.0,5,27,15,0,19,0,28,0,1680,0,0,1,0,0,4,1,1
12192.0,6,9,8,0,19,0,11,0,660,0,0,1,0,0,6,1,1
10703.0,3,21,12,20,19,15,30,55,1855,0,0,1,0,0,1,1,2
9134.0,3,15,11,40,18,25,6,45,405,1,0,0,0,0,4,4,1
8372.0,6,9,20,0,7,40,11,40,700,0,0,1,0,0,1,1,1
7927.0,4,1,7,10,23,25,16,15,975,0,1,0,0,0,10,0,1
15894.0,6,6,14,30,12,30,22,0,1320,0,1,0,0,0,1,0,2
5443.0,4,15,11,0,14,15,3,15,195,0,0,1,0,0,4,1,0
15704.0,3,9,7,0,19,15,12,15,735,0,0,1,0,0,1,1,1
12898.0,5,21,21,50,19,0,21,10,1270,0,0,1,0,0,4,1,1
9564.0,6,6,11,0,14,15,3,15,195,0,0,1,0,0,4,1,0
2050.0,3,18,21,5,22,25,1,20,80,0,0,0,0,1,1,2,0
5678.0,3,15,19,35,21,5,1,30,90,0,0,0,0,1,4,2,0
10844.0,6,9,6,30,19,50,13,20,800,0,1,0,0,0,4,0,1
9314.0,5,1,20,25,14,25,18,0,1080,0,1,0,0,0,4,0,1
5944.0,3,3,7,5,9,20,2,15,135,0,0,0,1,0,10,3,0
13843.0,3,6,9,0,4,25,19,25,1165,0,0,1,0,0,4,1,1
14871.0,3,6,9,10,1,35,16,25,985,0,0,1,0,0,3,1,1
3625.0,5,15,21,10,0,5,2,55,175,1,0,0,0,0,8,4,0
6093.0,6,27,7,10,16,10,9,0,540,0,0,1,0,0,6,1,1
14571.0,6,9,8,25,20,45,12,20,740,0,1,0,0,0,4,0,1
6938.0,3,27,14,20,22,20,8,0,480,0,0,1,0,0,3,1,1
6017.0,3,27,11,30,18,50,7,20,440,0,0,1,0,0,4,1,1
7878.0,5,27,7,10,16,10,9,0,540,0,0,1,0,0,6,1,1
9653.0,6,15,19,45,19,15,23,30,1410,0,0,1,0,0,1,1,2
13576.0,3,1,5,50,22,10,16,20,980,1,0,0,0,0,1,4,2
3597.0,5,18,17,45,20,5,2,20,140,0,0,0,1,0,8,3,0
14388.0,5,21,14,5,10,5,20,0,1200,0,1,0,0,0,4,0,1
5678.0,6,9,19,35,21,5,1,30,90,0,0,0,0,1,4,2,0
11668.0,6,9,9,25,1,20,15,55,955,0,1,0,0,0,1,0,2
3257.0,5,27,5,55,8,35,2,40,160,1,0,0,0,0,8,4,0
8099.0,5,21,9,15,19,15,10,0,600,0,0,1,0,0,6,1,1
5694.0,3,24,4,0,6,50,2,50,170,1,0,0,0,0,3,4,0
6593.0,6,3,16,0,21,0,5,0,300,0,0,1,0,0,3,1,1
14781.0,5,15,14,5,20,45,6,40,400,0,1,0,0,0,4,0,1
10216.0,3,3,13,20,16,10,2,50,170,1,0,0,0,0,1,4,0
7662.0,6,6,12,0,13,15,25,15,1515,0,1,0,0,0,1,0,1
13727.0,5,15,13,0,1,30,12,30,750,0,0,1,0,0,6,1,1
4823.0,4,27,20,0,22,50,2,50,170,1,0,0,0,0,3,4,0
3597.0,6,6,9,45,12,0,2,15,135,0,0,0,1,0,8,3,0
6733.0,5,27,11,30,1,30,14,0,840,0,0,1,0,0,6,1,1
6610.0,3,6,6,40,21,20,14,40,880,0,0,1,0,0,3,1,2
8576.0,5,24,9,25,18,30,9,5,545,0,1,0,0,0,1,0,1
4545.0,3,18,22,20,1,10,2,50,170,1,0,0,0,0,3,4,0
8040.0,4,3,10,20,11,50,1,30,90,0,0,0,0,1,4,2,0
14300.0,6,27,12,15,12,35,24,20,1460,0,0,1,0,0,4,1,2
3597.0,6,27,17,45,20,5,2,20,140,0,0,0,1,0,8,3,0
13941.0,5,6,6,30,4,40,22,10,1330,0,1,0,0,0,4,0,1
19225.0,3,6,14,5,20,20,6,15,375,1,0,0,0,0,4,4,1
8907.0,5,21,9,30,23,0,13,30,810,0,0,1,0,0,1,1,1
3943.0,4,9,4,0,6,50,2,50,170,1,0,0,0,0,3,4,0
6287.0,5,24,10,20,17,35,7,15,435,0,1,0,0,0,4,0,1
2754.0,6,24,1,40,3,10,1,30,90,0,0,0,0,1,3,2,0
17057.0,3,3,8,0,21,0,13,0,780,0,0,1,0,0,6,1,1
11789.0,6,12,6,0,12,35,6,35,395,0,0,1,0,0,6,1,1
14871.0,3,6,11,30,21,0,9,30,570,0,0,1,0,0,3,1,1
11934.0,3,1,7,10,10,5,2,55,175,1,0,0,0,0,3,4,0
11542.0,6,9,9,25,13,45,28,20,1700,0,1,0,0,0,1,0,2
4239.0,3,24,7,45,10,40,2,55,175,1,0,0,0,0,2,4,0
6818.0,6,15,5,5,12,10,7,5,425,0,0,1,0,0,3,1,1
13067.0,5,21,20,25,19,10,22,45,1365,0,1,0,0,0,4,0,1
12373.0,5,9,10,0,4,25,18,25,1105,0,0,1,0,0,4,1,1
10208.0,3,12,19,40,9,10,13,30,810,0,0,0,0,1,1,2,1
9663.0,5,24,14,5,9,20,19,15,1155,0,1,0,0,0,4,0,1
5613.0,4,27,19,30,22,15,2,45,165,1,0,0,0,0,10,4,0
13374.0,6,6,21,10,4,40,7,30,450,0,1,0,0,0,4,0,1
21219.0,5,24,11,40,19,0,7,20,440,0,0,1,0,0,4,1,2
16079.0,5,21,19,45,19,0,23,15,1395,0,0,1,0,0,4,1,1
4823.0,6,3,8,30,11,20,2,50,170,1,0,0,0,0,3,4,0
14441.0,6,6,5,30,12,35,7,5,425,0,0,1,0,0,4,1,2
8738.0,3,3,12,10,17,5,4,55,295,1,0,0,0,0,3,4,1
4784.0,3,6,21,20,22,45,1,25,85,0,0,0,0,1,3,2,0
4823.0,4,24,16,55,19,55,3,0,180,1,0,0,0,0,3,4,0
12239.0,5,21,7,5,19,0,11,55,715,0,0,1,0,0,4,1,1
7174.0,5,27,17,40,23,0,5,20,320,0,0,1,0,0,1,1,1
3597.0,6,18,17,45,20,5,2,20,140,0,0,0,1,0,8,3,0
6860.0,3,9,10,30,13,20,2,50,170,1,0,0,0,0,3,4,0
10262.0,6,3,18,15,4,25,10,10,610,0,0,1,0,0,4,1,1
5403.0,4,24,9,45,12,35,2,50,170,1,0,0,0,0,10,4,0
9254.0,3,27,5,25,4,25,23,0,1380,0,0,1,0,0,4,1,2
2754.0,5,6,19,5,20,35,1,30,90,0,0,0,0,1,3,2,0
2385.0,3,18,13,10,14,30,1,20,80,0,0,0,0,1,8,2,0
3841.0,6,9,6,55,9,30,2,35,155,0,1,0,0,0,8,0,0
15129.0,5,9,23,5,19,0,19,55,1195,0,0,1,0,0,4,1,2
7631.0,3,9,7,45,10,40,2,55,175,1,0,0,0,0,2,4,0
11134.0,3,24,16,55,18,10,25,15,1515,0,1,0,0,0,4,0,1
4226.0,5,21,19,55,23,50,3,55,235,0,1,0,0,0,3,0,1
13377.0,6,1,14,0,1,30,11,30,690,0,0,1,0,0,6,1,1
7832.0,3,21,7,0,21,20,14,20,860,1,0,0,0,0,4,4,1
8372.0,3,1,7,0,16,10,9,10,550,1,0,0,0,0,4,4,1
15532.0,5,15,9,25,13,45,28,20,1700,0,1,0,0,0,1,0,2
12373.0,5,18,22,50,12,35,13,45,825,0,0,1,0,0,4,1,1
5911.0,4,12,21,5,23,55,2,50,170,1,0,0,0,0,1,4,0
4148.0,3,15,15,20,17,55,2,35,155,0,1,0,0,0,3,0,0
12373.0,5,9,19,45,19,0,23,15,1395,0,0,1,0,0,4,1,1
13067.0,5,24,17,0,19,10,26,10,1570,0,1,0,0,0,4,0,1
3873.0,4,1,9,0,11,25,2,25,145,0,1,0,0,0,8,0,0
11264.0,6,27,10,20,19,0,8,40,520,0,0,1,0,0,6,1,1
3597.0,6,21,14,45,17,5,2,20,140,0,0,0,1,0,3,3,0
13591.0,5,9,16,55,19,15,26,20,1580,0,0,1,0,0,1,1,2
6769.0,5,27,21,50,3,35,5,45,345,0,0,1,0,0,3,1,1
8574.0,3,27,7,30,15,30,8,0,480,0,0,1,0,0,3,1,1
5092.0,3,21,11,50,13,0,25,10,1510,1,0,0,0,0,1,4,1
5320.0,5,12,7,35,19,25,11,50,710,0,1,0,0,0,0,0,1
10696.0,6,3,7,5,16,10,9,5,545,0,0,1,0,0,6,1,1
7198.0,6,3,19,0,1,30,6,30,390,0,0,1,0,0,6,1,1
6883.0,3,27,8,0,21,0,13,0,780,0,0,1,0,0,6,1,1
3210.0,6,1,19,35,21,5,1,30,90,0,0,0,0,1,4,2,0
17261.0,3,6,20,35,9,30,12,55,775,1,0,0,0,0,4,4,1
3943.0,5,24,4,0,6,50,2,50,170,1,0,0,0,0,3,4,0
7276.0,3,24,10,0,12,45,2,45,165,1,0,0,0,0,1,4,0
5769.0,6,12,8,20,11,20,3,0,180,1,0,0,0,0,4,4,0
8452.0,6,12,20,20,10,45,14,25,865,0,1,0,0,0,10,0,1
3100.0,5,9,21,5,22,25,1,20,80,0,0,0,0,1,1,2,0
3398.0,5,27,11,40,14,30,2,50,170,1,0,0,0,0,2,4,0
14571.0,6,6,8,25,19,50,11,25,685,0,1,0,0,0,4,0,1
10844.0,5,1,8,25,16,20,7,55,475,0,1,0,0,0,4,0,1
15129.0,5,9,9,40,12,35,26,55,1615,0,0,1,0,0,4,1,2
16079.0,5,27,20,55,4,25,7,30,450,0,0,1,0,0,4,1,1
6979.0,5,15,10,35,1,30,14,55,895,0,0,1,0,0,3,1,1
4049.0,6,1,6,25,7,55,1,30,90,0,0,0,0,1,3,2,0
10197.0,5,15,3,50,12,35,8,45,525,0,0,1,0,0,6,1,1
7048.0,3,27,16,0,1,35,9,35,575,0,0,1,0,0,3,1,1
5673.0,5,27,17,55,22,50,4,55,295,0,0,1,0,0,8,1,1
10262.0,6,15,13,0,12,35,23,35,1415,0,0,1,0,0,4,1,1
14388.0,5,1,20,0,9,20,13,20,800,0,1,0,0,0,4,0,1
6587.0,5,9,5,15,6,50,25,35,1535,0,0,1,0,0,1,1,1
12373.0,5,9,18,15,12,35,18,20,1100,0,0,1,0,0,4,1,1
4030.0,5,15,11,10,14,5,2,55,175,1,0,0,0,0,4,4,0
7229.0,6,27,17,45,20,45,3,0,180,1,0,0,0,0,4,4,0
9001.0,6,3,11,40,19,15,7,35,455,0,0,1,0,0,6,1,1
7408.0,5,27,13,0,21,0,8,0,480,0,0,1,0,0,6,1,1
12819.0,6,24,19,10,19,0,23,50,1430,0,0,1,0,0,4,1,2
4544.0,4,1,17,45,20,45,3,0,180,1,0,0,0,0,4,4,0
4804.0,4,21,15,30,18,5,2,35,155,0,1,0,0,0,3,0,0
5403.0,4,9,9,45,12,35,2,50,170,1,0,0,0,0,10,4,0
11841.0,6,9,21,10,9,20,12,10,730,0,1,0,0,0,4,0,1
6637.0,3,27,11,40,21,0,9,20,560,0,0,1,0,0,6,1,1
8669.0,6,3,3,50,19,15,15,25,925,0,0,1,0,0,1,1,1
3384.0,3,27,9,30,12,5,2,35,155,0,0,0,1,0,8,3,0
11789.0,6,12,11,40,19,0,7,20,440,0,0,1,0,0,6,1,1
13502.0,3,3,11,40,0,45,13,5,785,1,0,0,0,0,4,4,1
12395.0,3,6,14,40,9,25,18,45,1125,0,0,0,0,1,10,2,1
3873.0,6,15,14,55,17,25,2,30,150,0,1,0,0,0,8,0,0
9315.0,5,21,7,30,19,0,11,30,690,0,0,1,0,0,6,1,1
5403.0,4,24,11,30,14,20,2,50,170,1,0,0,0,0,10,4,0
10577.0,6,9,19,45,4,25,8,40,520,0,0,1,0,0,4,1,1
20064.0,3,3,5,25,18,50,37,25,2245,0,0,1,0,0,4,1,2
10678.0,6,6,4,55,12,35,7,40,460,0,0,1,0,0,6,1,1
9564.0,5,21,9,50,13,5,3,15,195,0,0,1,0,0,4,1,0
4995.0,5,21,7,5,8,30,1,25,85,0,0,0,0,1,4,2,0
12373.0,5,9,13,0,4,25,15,25,925,0,0,1,0,0,4,1,1
6633.0,5,21,7,0,12,55,5,55,355,0,0,1,0,0,2,1,1
15554.0,5,18,11,30,19,0,7,30,450,0,0,1,0,0,4,1,1
3625.0,5,6,6,20,7,40,1,20,80,0,0,0,0,1,1,2,0
12384.0,5,9,9,35,21,5,11,30,690,0,1,0,0,0,4,0,1
6117.0,5,1,19,0,4,40,9,40,580,0,1,0,0,0,1,0,1
8907.0,6,15,13,30,23,0,9,30,570,0,0,1,0,0,1,1,1
3847.0,3,18,22,20,0,40,2,20,140,0,1,0,0,0,8,0,0
4804.0,6,3,9,35,12,10,2,35,155,0,1,0,0,0,3,0,0
15965.0,6,15,15,5,1,30,10,25,625,0,0,1,0,0,6,1,2
6017.0,3,27,2,15,18,50,16,35,995,0,0,1,0,0,4,1,1
9564.0,3,9,11,0,14,15,3,15,195,0,0,1,0,0,4,1,0
7832.0,3,21,5,45,13,15,7,30,450,1,0,0,0,0,4,4,1
11491.0,5,15,19,45,19,15,23,30,1410,0,0,1,0,0,1,1,2
11087.0,3,12,20,35,21,20,24,45,1485,1,0,0,0,0,4,4,1
10844.0,5,15,16,30,18,15,25,45,1545,0,1,0,0,0,4,0,1
12080.0,3,12,8,45,22,55,14,10,850,0,0,0,0,1,10,2,1
6587.0,6,24,5,15,6,50,25,35,1535,0,0,1,0,0,1,1,1
8327.0,5,21,16,45,7,10,14,25,865,0,0,1,0,0,0,1,1
11911.0,5,21,5,55,7,40,25,45,1545,0,0,1,0,0,1,1,2
4409.0,4,12,22,50,1,20,2,30,150,0,1,0,0,0,0,0,0
10368.0,6,6,5,30,4,25,22,55,1375,0,0,1,0,0,4,1,2
4491.0,5,6,17,10,19,40,2,30,150,0,1,0,0,0,8,0,0
4174.0,5,1,17,10,19,40,2,30,150,0,1,0,0,0,8,0,0
14924.0,6,3,8,0,19,0,11,0,660,0,0,1,0,0,4,1,1
8016.0,6,3,17,45,20,45,3,0,180,1,0,0,0,0,4,4,0
12898.0,5,21,19,45,4,25,8,40,520,0,0,1,0,0,4,1,1
8277.0,5,18,17,40,23,0,5,20,320,0,0,1,0,0,1,1,1
4591.0,5,18,23,30,2,20,2,50,170,1,0,0,0,0,3,4,0
5678.0,5,15,2,55,4,20,1,25,85,0,0,0,0,1,4,2,0
10651.0,5,15,12,0,7,40,19,40,1180,0,0,1,0,0,1,1,2
6818.0,6,12,5,5,16,10,11,5,665,0,0,1,0,0,3,1,1
3543.0,5,24,9,45,12,0,2,15,135,0,0,0,1,0,8,3,0
10844.0,5,24,20,0,18,15,22,15,1335,0,1,0,0,0,4,0,1
6114.0,3,15,7,30,12,20,4,50,290,1,0,0,0,0,3,4,1
10844.0,5,18,8,25,19,50,11,25,685,0,1,0,0,0,4,0,1
10441.0,5,9,5,0,19,15,38,15,2295,0,0,1,0,0,1,1,2
14231.0,3,24,16,55,18,10,25,15,1515,0,1,0,0,0,4,0,1
5054.0,5,21,20,25,1,30,5,5,305,0,0,1,0,0,3,1,1
8075.0,3,27,15,0,1,35,10,35,635,0,0,1,0,0,3,1,1
7155.0,6,27,10,35,19,15,8,40,520,0,0,1,0,0,6,1,1
10844.0,5,18,18,55,12,0,17,5,1025,0,1,0,0,0,4,0,1
4273.0,3,24,5,45,8,35,2,50,170,1,0,0,0,0,8,4,0
4960.0,3,6,14,15,16,45,2,30,150,0,1,0,0,0,1,0,0
8529.0,6,12,14,5,16,20,26,15,1575,0,1,0,0,0,4,0,1
6795.0,5,27,12,50,1,30,12,40,760,0,0,1,0,0,6,1,1
5678.0,3,21,3,5,4,25,1,20,80,0,0,0,0,1,4,2,0
12681.0,4,1,20,0,16,20,20,20,1220,0,1,0,0,0,4,0,1
11432.0,5,9,16,50,5,35,12,45,765,0,1,0,0,0,1,0,2
10262.0,6,1,13,0,12,35,23,35,1415,0,0,1,0,0,4,1,1
4851.0,4,1,14,40,17,50,3,10,190,0,0,1,0,0,10,1,0
4632.0,4,21,7,45,10,40,2,55,175,1,0,0,0,0,2,4,0
3841.0,5,18,6,55,9,30,2,35,155,0,1,0,0,0,8,0,0
6573.0,4,9,9,15,1,30,16,15,975,0,0,1,0,0,3,1,1
8770.0,3,21,17,15,19,15,26,0,1560,0,0,1,0,0,1,1,2
5613.0,4,21,17,0,19,35,2,35,155,1,0,0,0,0,10,4,0
13817.0,3,12,16,55,9,30,16,35,995,1,0,0,0,0,4,4,1
1965.0,6,24,22,45,0,15,1,30,90,0,0,0,0,1,8,2,0
7202.0,6,12,11,0,14,15,3,15,195,0,0,1,0,0,4,1,0
8016.0,6,27,7,10,10,10,3,0,180,1,0,0,0,0,4,4,0
